0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
